contributor_id,contributor_name,first_year,last_year,total_events,roles,career_span
225976,Bernie Schalk,1976,1976,1,Actor,0
225972,Johanna Piggot,1976,1977,3,Actor,1
479696,Lesley Stender,1976,1982,18,"Actor, Actor and Singer",6
225971,Elizabeth Mortison,1976,1977,3,Actor,1
462506,Georgia Lee ,1976,1976,1,Actor,0
2239,Robert Essex,1976,1996,4,Actor,20
461078,Chrissie Hammond,1976,1976,1,Actor and Singer,0
233380,Jackie Rees,1976,2017,16,"Actor, Performer",41
461079,Barrington Davis,1976,1976,1,Actor and Singer,0
225984,Ron Stephenson,1976,1976,1,Actor,0
486500,Jeff Oliver,1976,1976,1,Actor,0
225957,Richard Moir,1976,1976,1,Actor,0
461080,Martin Dyckhoff,1976,1987,9,"Actor and Singer, Performer",11
2631,John Dommett,1976,1976,3,Actor,0
245687,Ian Crow,1976,1989,3,Actor,13
2628,Athol Compton,1976,1984,4,Actor,8
4765,Harold Hopkins,1976,2002,5,Actor,26
2617,Michael Carman,1976,2004,3,Actor,28
225956,Tim Gooding,1976,1977,2,"Actor, Playwright",1
225955,Jenny Austen,1976,1976,1,Actor,0
461082,Adrian Payne,1976,1976,1,Actor and Singer,0
225950,William Nagle,1976,1977,2,Actor,1
486498,Greg Simms,1976,1976,1,Actor,0
466418,Nick Gazzana,1976,1976,1,Actor and Singer,0
486499,Leighton Watts,1976,1976,1,Actor,0
476104,Peter Stock,1976,1976,1,Actor,0
248487,Chris Dent,1976,1976,1,Actor,0
594039,Jennifer Askwith,1976,1976,1,Actor,0
476098,Bronwyn Gordon,1976,1976,1,Actor,0
232202,Gerald Stern,1976,1976,1,Performer,0
232203,John Lidgerwood,1976,1976,1,Performer,0
232209,Delilah,1976,1976,1,Actor,0
253522,Malcolm Lee,1976,1976,1,Actor and Singer,0
232210,Freddie Paris,1976,1976,1,Actor,0
484449,Warren Langley,1976,1976,1,Actor,0
232211,Andrea Frierson,1976,1976,1,Actor,0
232213,Derek Nimmo,1976,1976,1,Actor,0
232214,Helen Gill,1976,1976,1,Actor,0
2049,Dr Peta Murray,1976,1976,1,Actor,0
10206,Lyndon Terracini,1976,2003,8,"Actor, Actor and Singer",27
232221,Susannah York,1976,1995,3,"Actor, Performer",19
484450,Darryl Banory,1976,1976,1,Actor,0
227847,Max Iffland,1976,1976,2,Actor,0
472855,Peter Stamford,1976,1976,1,Actor and Singer,0
10227,Carol Burns,1976,2003,6,Actor,27
450416,Nina Bondarenko,1976,1976,1,Actor,0
510135,Brian Harding,1976,1976,2,"Actor, Performer",0
243597,Dennis Allen,1976,1984,12,Actor,8
576,Arthur Dicks,1976,1976,1,Actor,0
548,Frank Garfield,1976,2006,19,"Actor, Devisor, Original Conceptualiser",30
510138,Garry Douglas,1976,1976,1,Actor,0
227685,Jyoti Mukherjee,1976,1979,3,Actor,3
5355,Belinda Giblin,1976,2020,15,Actor,44
1976,Doug Parkinson,1976,1998,8,"Actor, Actor and Singer, Performer",22
227795,Michael Ross,1976,2014,43,Actor,38
472854,Mike Meade,1976,1976,1,Actor and Singer,0
438449,Ginger Rogers,1976,1976,1,Performer,0
476094,Victor Willis,1976,1976,1,Actor,0
6216,Kris McQuade,1976,2020,23,Actor,44
476096,Michelle Burchmore,1976,1976,1,Actor,0
255260,Sandy Mauger,1976,1976,1,Actor,0
240797,Lyndel Rowe,1976,1985,3,Actor,9
6822,Elaine Hudson,1976,2019,25,"Actor, Director",43
9473,David Gould,1976,1997,4,Actor,21
255259,Jeanne Chaffer,1976,1976,1,Actor,0
240777,Graeme Rickarby,1976,1979,2,"Actor, Performer",3
227995,Bronwen Phillips,1976,1980,6,Actor,4
400692,Marianne Howard,1976,1995,5,"Actor, Actor and Singer",19
3044,Patrick Ward,1976,1985,10,"Actor, Writer",9
225422,Elizabeth Alexander,1976,2018,9,"Actor, Director",42
226993,Nat Nixon,1976,1981,4,Actor,5
240776,Richard Vernon,1976,1976,1,Actor,0
1105,Peter Casey,1976,1976,1,Actor,0
476097,Clive Gilbertson,1976,1976,1,Actor,0
235412,Glen Murray,1976,1976,1,Actor and Singer,0
476095,Paula Bennett,1976,1976,1,Actor,0
472848,Alaina Reed,1976,1976,1,Actor and Singer,0
